summary_line,timestamp,src_ip,dst_ip,ttl,length,protocol_num,protocol,src_port,dst_port,seq,ack,flags,window,protocol_info,security,qos,performance,summary
192.168.0.5:63070 -> 52.112.95.93:443 Proto: TCP,2025-05-11 21:49:00.752559,192.168.0.5,52.112.95.93,128,40,6,TCP,63070,443,2469085080,2588488625,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:63070 -> 52.112.95.93:443 [A]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:49:01.122956,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388217,2119889322,"{'FIN': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [FA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:49:01.168233,13.107.5.93,192.168.0.5,120,40,6,TCP,443,57118,2119889322,3897388218,"{'FIN': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [FA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:49:01.168233,13.107.5.93,192.168.0.5,120,40,6,TCP,443,57118,2119889322,3897388218,{'ACK': True},16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:49:01.168233,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388218,2119889323,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:49:01.168233,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388218,2119889323,{'ACK': True},0,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:49:01.212602,13.107.5.93,192.168.0.5,119,40,6,TCP,443,57118,2119889323,2119889323,{'RST': True},0,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [R]
192.168.0.5:57031 -> 104.208.16.91:443 Proto: TCP,2025-05-11 21:49:04.197743,192.168.0.5,104.208.16.91,128,41,6,TCP,57031,443,843462400,362324404,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57031 -> 104.208.16.91:443 [A]
104.208.16.91:443 -> 192.168.0.5:57031 Proto: TCP,2025-05-11 21:49:04.286308,104.208.16.91,192.168.0.5,112,52,6,TCP,443,57031,362324404,843462401,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 104.208.16.91:443 -> 192.168.0.5:57031 [A]
192.168.0.5:53068 -> 104.208.203.89:443 Proto: TCP,2025-05-11 21:49:05.564624,192.168.0.5,104.208.203.89,128,41,6,TCP,53068,443,810337868,3107829881,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:53068 -> 104.208.203.89:443 [A]
104.208.203.89:443 -> 192.168.0.5:53068 Proto: TCP,2025-05-11 21:49:05.630933,104.208.203.89,192.168.0.5,113,52,6,TCP,443,53068,3107829881,810337869,{'ACK': True},7586,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 104.208.203.89:443 -> 192.168.0.5:53068 [A]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.356018,192.168.0.5,20.189.172.32,128,52,6,TCP,57120,443,2071984443,0,{'SYN': True},65535,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [S]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.458409,20.189.172.32,192.168.0.5,112,52,6,TCP,443,57120,1212726095,2071984444,"{'SYN': True, 'ACK': True}",65535,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [SA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.459931,192.168.0.5,20.189.172.32,128,40,6,TCP,57120,443,2071984444,1212726096,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [A]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.461457,192.168.0.5,20.189.172.32,128,557,6,TCP,57120,443,2071984444,1212726096,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 571, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [PA]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.564782,20.189.172.32,192.168.0.5,112,139,6,TCP,443,57120,1212726096,2071984961,"{'PSH': True, 'ACK': True}",16384,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 153, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [PA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.564782,192.168.0.5,20.189.172.32,128,486,6,TCP,57120,443,2071984961,1212726195,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 500, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [PA]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.670797,20.189.172.32,192.168.0.5,112,1492,6,TCP,443,57120,1212726195,2071985407,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [A]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.670797,20.189.172.32,192.168.0.5,112,1492,6,TCP,443,57120,1212727647,2071985407,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [A]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.670797,192.168.0.5,20.189.172.32,128,40,6,TCP,57120,443,2071985407,1212729099,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [A]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.672317,20.189.172.32,192.168.0.5,112,1492,6,TCP,443,57120,1212729099,2071985407,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [A]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.672317,20.189.172.32,192.168.0.5,112,95,6,TCP,443,57120,1212730551,2071985407,"{'PSH': True, 'ACK': True}",16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 109, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [PA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.672317,192.168.0.5,20.189.172.32,128,338,6,TCP,57120,443,2071985407,1212730606,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 352, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [PA]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.776175,20.189.172.32,192.168.0.5,112,143,6,TCP,443,57120,1212730606,2071985705,"{'PSH': True, 'ACK': True}",16381,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 157, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [PA]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.776678,20.189.172.32,192.168.0.5,112,389,6,TCP,443,57120,1212730709,2071985705,"{'PSH': True, 'ACK': True}",16381,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 403, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [PA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.776678,192.168.0.5,20.189.172.32,128,40,6,TCP,57120,443,2071985705,1212731058,{'ACK': True},254,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [A]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.777203,20.189.172.32,192.168.0.5,112,67,6,TCP,443,57120,1212731058,2071985705,"{'FIN': True, 'PSH': True, 'ACK': True}",16381,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 81, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [FPA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.777203,192.168.0.5,20.189.172.32,128,40,6,TCP,57120,443,2071985705,1212731086,{'ACK': True},254,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [A]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.777203,192.168.0.5,20.189.172.32,128,64,6,TCP,57120,443,2071985705,1212731086,"{'PSH': True, 'ACK': True}",254,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 78, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [PA]
192.168.0.5:57120 -> 20.189.172.32:443 Proto: TCP,2025-05-11 21:49:08.777203,192.168.0.5,20.189.172.32,128,40,6,TCP,57120,443,2071985729,1212731086,"{'FIN': True, 'ACK': True}",254,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57120 -> 20.189.172.32:443 [FA]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.878869,20.189.172.32,192.168.0.5,112,40,6,TCP,443,57120,1212731086,2071985705,{'ACK': True},16381,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [A]
20.189.172.32:443 -> 192.168.0.5:57120 Proto: TCP,2025-05-11 21:49:08.879475,20.189.172.32,192.168.0.5,112,40,6,TCP,443,57120,1212731086,2071985730,{'ACK': True},16381,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 20.189.172.32:443 -> 192.168.0.5:57120 [A]
192.168.0.5:53721 -> 155.133.253.34:27017 Proto: TCP,2025-05-11 21:49:08.981804,192.168.0.5,155.133.253.34,128,44,6,TCP,53721,27017,2828469509,3204462895,"{'PSH': True, 'ACK': True}",255,TCP 53721 -> 27017,,"{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 58, 'header_overhead': 40}",TCP 192.168.0.5:53721 -> 155.133.253.34:27017 [PA]
155.133.253.34:27017 -> 192.168.0.5:53721 Proto: TCP,2025-05-11 21:49:09.123424,155.133.253.34,192.168.0.5,117,40,6,TCP,27017,53721,3204462895,2828469513,{'ACK': True},1022,TCP 27017 -> 53721,,"{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 155.133.253.34:27017 -> 192.168.0.5:53721 [A]
192.168.0.5:53721 -> 155.133.253.34:27017 Proto: TCP,2025-05-11 21:49:09.123424,192.168.0.5,155.133.253.34,128,92,6,TCP,53721,27017,2828469513,3204462895,"{'PSH': True, 'ACK': True}",255,TCP 53721 -> 27017,,"{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 106, 'header_overhead': 40}",TCP 192.168.0.5:53721 -> 155.133.253.34:27017 [PA]
192.168.0.5:57101 -> 66.110.49.116:443 Proto: TCP,2025-05-11 21:49:09.213835,192.168.0.5,66.110.49.116,128,41,6,TCP,57101,443,1606978387,2257252645,{'ACK': True},64592,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57101 -> 66.110.49.116:443 [A]
155.133.253.34:27017 -> 192.168.0.5:53721 Proto: TCP,2025-05-11 21:49:09.270153,155.133.253.34,192.168.0.5,117,40,6,TCP,27017,53721,3204462895,2828469565,{'ACK': True},1021,TCP 27017 -> 53721,,"{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 155.133.253.34:27017 -> 192.168.0.5:53721 [A]
66.110.49.116:443 -> 192.168.0.5:57101 Proto: TCP,2025-05-11 21:49:09.327941,66.110.49.116,192.168.0.5,51,40,6,TCP,443,57101,2257252645,1606978388,{'ACK': True},63512,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 66.110.49.116:443 -> 192.168.0.5:57101 [A]
192.168.0.5:57017 -> 142.251.135.170:443 Proto: TCP,2025-05-11 21:49:10.255497,192.168.0.5,142.251.135.170,128,41,6,TCP,57017,443,3214836432,66410135,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57017 -> 142.251.135.170:443 [A]
142.251.135.170:443 -> 192.168.0.5:57017 Proto: TCP,2025-05-11 21:49:10.258798,142.251.135.170,192.168.0.5,124,52,6,TCP,443,57017,66410135,3214836433,{'ACK': True},1050,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 32, 'ecn': 0, 'priority': 4, 'tos_value': 128}","{'packet_size': 66, 'header_overhead': 40}",TCP 142.251.135.170:443 -> 192.168.0.5:57017 [A]
204.79.197.222:443 -> 192.168.0.5:57105 Proto: TCP,2025-05-11 21:49:10.347420,204.79.197.222,192.168.0.5,123,40,6,TCP,443,57105,2897334499,2637160530,"{'RST': True, 'ACK': True}",0,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 204.79.197.222:443 -> 192.168.0.5:57105 [RA]
142.251.135.170:443 -> 192.168.0.5:56290 Proto: TCP,2025-05-11 21:49:10.598119,142.251.135.170,192.168.0.5,124,125,6,TCP,443,56290,2381276082,1935967832,"{'PSH': True, 'ACK': True}",627,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 32, 'ecn': 0, 'priority': 4, 'tos_value': 128}","{'packet_size': 139, 'header_overhead': 40}",TCP 142.251.135.170:443 -> 192.168.0.5:56290 [PA]
192.168.0.5:56290 -> 142.251.135.170:443 Proto: TCP,2025-05-11 21:49:10.616336,192.168.0.5,142.251.135.170,128,75,6,TCP,56290,443,1935967832,2381276167,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 89, 'header_overhead': 40}",TCP 192.168.0.5:56290 -> 142.251.135.170:443 [PA]
192.168.0.5:56290 -> 142.251.135.170:443 Proto: TCP,2025-05-11 21:49:10.616336,192.168.0.5,142.251.135.170,128,75,6,TCP,56290,443,1935967867,2381276167,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 89, 'header_overhead': 40}",TCP 192.168.0.5:56290 -> 142.251.135.170:443 [PA]
142.251.135.170:443 -> 192.168.0.5:56290 Proto: TCP,2025-05-11 21:49:10.617350,142.251.135.170,192.168.0.5,124,40,6,TCP,443,56290,2381276167,1935967867,{'ACK': True},627,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 32, 'ecn': 0, 'priority': 4, 'tos_value': 128}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.135.170:443 -> 192.168.0.5:56290 [A]
142.251.135.170:443 -> 192.168.0.5:56290 Proto: TCP,2025-05-11 21:49:10.617350,142.251.135.170,192.168.0.5,124,40,6,TCP,443,56290,2381276167,1935967902,{'ACK': True},627,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 32, 'ecn': 0, 'priority': 4, 'tos_value': 128}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.135.170:443 -> 192.168.0.5:56290 [A]
192.168.0.5:56916 -> 142.251.132.174:443 Proto: TCP,2025-05-11 21:49:10.956810,192.168.0.5,142.251.132.174,128,41,6,TCP,56916,443,1781099471,136200665,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:56916 -> 142.251.132.174:443 [A]
142.251.132.174:443 -> 192.168.0.5:56916 Proto: TCP,2025-05-11 21:49:10.958019,142.251.132.174,192.168.0.5,124,52,6,TCP,443,56916,136200665,1781099472,{'ACK': True},553,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 142.251.132.174:443 -> 192.168.0.5:56916 [A]
192.168.0.5:63058 -> 52.112.87.33:443 Proto: TCP,2025-05-11 21:49:11.470185,192.168.0.5,52.112.87.33,128,91,6,TCP,63058,443,1430361075,2651898943,"{'PSH': True, 'ACK': True}",509,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 105, 'header_overhead': 40}",TCP 192.168.0.5:63058 -> 52.112.87.33:443 [PA]
52.112.87.33:443 -> 192.168.0.5:63058 Proto: TCP,2025-05-11 21:49:11.576144,52.112.87.33,192.168.0.5,112,80,6,TCP,443,63058,2651898943,1430361126,"{'PSH': True, 'ACK': True}",16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 94, 'header_overhead': 40}",TCP 52.112.87.33:443 -> 192.168.0.5:63058 [PA]
192.168.0.5:63058 -> 52.112.87.33:443 Proto: TCP,2025-05-11 21:49:11.618362,192.168.0.5,52.112.87.33,128,40,6,TCP,63058,443,1430361126,2651898983,{'ACK': True},509,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:63058 -> 52.112.87.33:443 [A]
140.82.112.25:443 -> 192.168.0.5:57034 Proto: TCP,2025-05-11 21:49:12.604125,140.82.112.25,192.168.0.5,46,65,6,TCP,443,57034,1425721086,3031157819,"{'PSH': True, 'ACK': True}",70,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 79, 'header_overhead': 40}",TCP 140.82.112.25:443 -> 192.168.0.5:57034 [PA]
192.168.0.5:57034 -> 140.82.112.25:443 Proto: TCP,2025-05-11 21:49:12.604125,192.168.0.5,140.82.112.25,128,69,6,TCP,57034,443,3031157819,1425721111,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 83, 'header_overhead': 40}",TCP 192.168.0.5:57034 -> 140.82.112.25:443 [PA]
140.82.112.25:443 -> 192.168.0.5:57034 Proto: TCP,2025-05-11 21:49:12.690995,140.82.112.25,192.168.0.5,46,40,6,TCP,443,57034,1425721111,3031157848,{'ACK': True},70,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 140.82.112.25:443 -> 192.168.0.5:57034 [A]
20.107.96.130:443 -> 192.168.0.5:57104 Proto: TCP,2025-05-11 21:49:13.890544,20.107.96.130,192.168.0.5,106,40,6,TCP,443,57104,1055343920,3588379719,"{'RST': True, 'ACK': True}",0,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 20.107.96.130:443 -> 192.168.0.5:57104 [RA]
192.168.0.5:57110 -> 35.186.224.9:443 Proto: TCP,2025-05-11 21:49:13.986405,192.168.0.5,35.186.224.9,128,41,6,TCP,57110,443,2177636484,2689706605,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57110 -> 35.186.224.9:443 [A]
35.186.224.9:443 -> 192.168.0.5:57110 Proto: TCP,2025-05-11 21:49:13.987433,35.186.224.9,192.168.0.5,124,52,6,TCP,443,57110,2689706605,2177636485,{'ACK': True},1046,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 35.186.224.9:443 -> 192.168.0.5:57110 [A]
192.168.0.5:57056 -> 190.25.210.88:443 Proto: TCP,2025-05-11 21:49:14.489293,192.168.0.5,190.25.210.88,128,41,6,TCP,57056,443,2065283006,1034513656,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57056 -> 190.25.210.88:443 [A]
190.25.210.88:443 -> 192.168.0.5:57056 Proto: TCP,2025-05-11 21:49:14.490573,190.25.210.88,192.168.0.5,61,52,6,TCP,443,57056,1034513656,2065283007,{'ACK': True},501,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 190.25.210.88:443 -> 192.168.0.5:57056 [A]
192.168.0.5:57055 -> 190.25.210.88:443 Proto: TCP,2025-05-11 21:49:14.670635,192.168.0.5,190.25.210.88,128,41,6,TCP,57055,443,3344981591,526574282,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57055 -> 190.25.210.88:443 [A]
190.25.210.88:443 -> 192.168.0.5:57055 Proto: TCP,2025-05-11 21:49:14.671148,190.25.210.88,192.168.0.5,61,52,6,TCP,443,57055,526574282,3344981592,{'ACK': True},501,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 190.25.210.88:443 -> 192.168.0.5:57055 [A]
